pop,lon,lat,date,year,month,day,tasmin_mean,tasmax_mean,pr_mean
pop1,-66.351746,46.01555,2099-03-23,2099,3,23,271.42188,280.1979,7.116233e-05
pop1,-66.351746,46.01555,2099-03-24,2099,3,24,272.29688,279.57812,3.986958e-05
pop1,-66.351746,46.01555,2099-03-25,2099,3,25,271.375,279.35938,8.176859e-05
pop1,-66.351746,46.01555,2099-03-26,2099,3,26,270.34375,280.03125,3.396781e-05
pop1,-66.351746,46.01555,2099-03-27,2099,3,27,269.71353,278.16666,1.531977e-05
pop1,-66.351746,46.01555,2099-03-28,2099,3,28,270.09897,279.09897,5.8730534e-06
pop1,-66.351746,46.01555,2099-03-29,2099,3,29,270.66147,280.89062,2.1209611e-05
pop1,-66.351746,46.01555,2099-03-30,2099,3,30,275.08853,282.0104,3.0169162e-05
pop1,-66.351746,46.01555,2099-03-31,2099,3,31,271.76135,281.63635,5.0209797e-05
pop1,-66.351746,46.01555,2099-04-01,2099,4,1,270.1979,279.70312,8.388088e-05
pop1,-66.351746,46.01555,2099-04-02,2099,4,2,269.78125,279.9271,3.1755404e-05
pop1,-66.351746,46.01555,2099-04-03,2099,4,3,270.83334,280.29688,4.8132297e-05
pop1,-66.351746,46.01555,2099-04-04,2099,4,4,271.67188,280.18228,4.6816316e-05
pop1,-66.351746,46.01555,2099-04-05,2099,4,5,271.86978,281.26562,4.4129454e-05
pop1,-66.351746,46.01555,2099-04-06,2099,4,6,272.0729,281.7396,4.4358963e-05
pop1,-66.351746,46.01555,2099-04-07,2099,4,7,271.70312,282.9375,2.5303794e-05
pop1,-66.351746,46.01555,2099-04-08,2099,4,8,273.47397,283.08334,1.4354625e-05
pop1,-66.351746,46.01555,2099-04-09,2099,4,9,273.0521,282.58334,2.1338761e-05
pop1,-66.351746,46.01555,2099-04-10,2099,4,10,272.52084,282.81772,2.2226775e-05
pop1,-66.351746,46.01555,2099-04-11,2099,4,11,271.59375,283.40103,1.9385738e-05
pop1,-66.351746,46.01555,2099-04-12,2099,4,12,273.81772,285.58853,3.3837612e-05
pop1,-66.351746,46.01555,2099-04-13,2099,4,13,274.42188,286.07812,8.63253e-05
pop1,-66.351746,46.01555,2099-04-14,2099,4,14,276.09375,284.54166,8.764603e-05
pop1,-66.351746,46.01555,2099-04-15,2099,4,15,275.3125,283.6146,3.6990656e-05
pop1,-66.351746,46.01555,2099-04-16,2099,4,16,273.35416,283.8229,1.9954949e-05
pop1,-66.351746,46.01555,2099-04-17,2099,4,17,273.46875,282.46875,3.1681582e-05
pop1,-66.351746,46.01555,2099-04-18,2099,4,18,273.00522,281.5,7.3066934e-05
pop1,-66.351746,46.01555,2099-04-19,2099,4,19,273.64584,282.66147,3.8436523e-05
pop1,-66.351746,46.01555,2099-04-20,2099,4,20,274.39584,282.98438,2.5542817e-05
pop1,-66.351746,46.01555,2099-04-21,2099,4,21,273.09375,283.80728,4.957618e-05
pop1,-66.351746,46.01555,2099-04-22,2099,4,22,273.16147,285.27603,2.7934417e-05
pop1,-66.351746,46.01555,2099-04-23,2099,4,23,275.10938,285.80728,5.4830172e-05
pop1,-66.351746,46.01555,2099-04-24,2099,4,24,273.95834,285.28647,1.597618e-05
pop1,-66.351746,46.01555,2099-04-25,2099,4,25,274.5104,286.7396,3.765993e-05
pop1,-66.351746,46.01555,2099-04-26,2099,4,26,276.33853,287.66666,1.6901342e-05
pop1,-66.351746,46.01555,2099-04-27,2099,4,27,275.32812,285.6979,6.297847e-05
pop1,-66.351746,46.01555,2099-04-28,2099,4,28,274.06772,285.54688,4.801738e-05
pop1,-66.351746,46.01555,2099-04-29,2099,4,29,274.99478,286.95834,5.750389e-05
pop1,-66.351746,46.01555,2099-04-30,2099,4,30,277.96353,289.8125,3.6464942e-05
pop1,-66.351746,46.01555,2099-05-01,2099,5,1,279.21353,290.72397,8.994618e-05
pop1,-66.351746,46.01555,2099-05-02,2099,5,2,278.125,289.42188,3.0167443e-05
pop1,-66.351746,46.01555,2099-05-03,2099,5,3,279.4479,289.06772,7.161918e-05
pop1,-66.351746,46.01555,2099-05-04,2099,5,4,279.69272,290.32812,5.5070956e-05
pop1,-66.351746,46.01555,2099-05-05,2099,5,5,279.45834,290.85416,3.2290558e-05
pop1,-66.351746,46.01555,2099-05-06,2099,5,6,277.85416,290.80728,2.4980025e-06
pop1,-66.351746,46.01555,2099-05-07,2099,5,7,279.33334,290.7396,2.7938839e-05
pop1,-66.351746,46.01555,2099-05-08,2099,5,8,281.48438,293.0729,7.155281e-05
pop1,-66.351746,46.01555,2099-05-09,2099,5,9,281.9375,291.24478,3.58211e-05
pop1,-66.351746,46.01555,2099-05-10,2099,5,10,281.06772,290.78125,1.765202e-05
pop1,-66.351746,46.01555,2099-05-11,2099,5,11,282.32812,292.84897,5.1481777e-05
pop1,-66.351746,46.01555,2099-05-12,2099,5,12,282.91666,293.3229,2.2098402e-05
pop1,-66.351746,46.01555,2099-05-13,2099,5,13,282.59897,291.8125,3.180635e-05
pop1,-66.351746,46.01555,2099-05-14,2099,5,14,281.29688,291.34375,7.9336605e-06
pop1,-66.351746,46.01555,2099-05-15,2099,5,15,280.73438,291.34375,5.4558255e-05
pop1,-66.351746,46.01555,2099-05-16,2099,5,16,282.4896,291.40625,5.771365e-05
pop1,-66.351746,46.01555,2099-05-17,2099,5,17,282.39584,293.0104,5.7780082e-05
pop1,-66.351746,46.01555,2099-05-18,2099,5,18,282.81772,293.39062,3.807216e-05
pop1,-66.351746,46.01555,2099-05-19,2099,5,19,282.15625,293.70834,2.3873377e-05
pop1,-66.351746,46.01555,2099-05-20,2099,5,20,283.45834,294.58853,6.570107e-05
pop1,-66.351746,46.01555,2099-05-21,2099,5,21,282.96353,293.08853,6.0562877e-05
pop1,-66.351746,46.01555,2099-05-22,2099,5,22,282.22916,291.89062,2.645093e-05
pop1,-66.351746,46.01555,2099-05-23,2099,5,23,283.49478,293.5625,3.398473e-05
pop1,-66.351746,46.01555,2099-05-24,2099,5,24,284.31772,293.80728,1.2736183e-05
pop1,-66.351746,46.01555,2099-05-25,2099,5,25,282.83334,294.14062,2.4518153e-05
pop1,-66.351746,46.01555,2099-05-26,2099,5,26,285.16666,294.47397,2.9089742e-05
pop1,-66.351746,46.01555,2099-05-27,2099,5,27,282.5625,294.29688,6.907278e-05
pop1,-66.351746,46.01555,2099-05-28,2099,5,28,282.51562,292.0729,6.459769e-05
pop1,-66.351746,46.01555,2099-05-29,2099,5,29,282.5104,293.93228,3.6223377e-05
pop1,-66.351746,46.01555,2099-05-30,2099,5,30,283.5521,295.83334,2.2603806e-06
pop1,-66.351746,46.01555,2099-05-31,2099,5,31,283.78976,295.81818,3.8251575e-05
pop1,-66.351746,46.01555,2099-06-01,2099,6,1,284.7396,294.85938,8.22682e-05
pop1,-66.351746,46.01555,2099-06-02,2099,6,2,284.59897,294.47916,3.4557786e-05
pop1,-66.351746,46.01555,2099-06-03,2099,6,3,283.99478,296.44272,1.3449016e-05
pop1,-66.351746,46.01555,2099-06-04,2099,6,4,286.60938,295.3854,3.3061213e-05
pop1,-66.351746,46.01555,2099-06-05,2099,6,5,285.94272,297.25,3.2371074e-05
pop1,-66.351746,46.01555,2099-06-06,2099,6,6,287.08334,296.0729,8.3313316e-05
pop1,-66.351746,46.01555,2099-06-07,2099,6,7,286.10938,295.84897,8.010908e-05
pop1,-66.351746,46.01555,2099-06-08,2099,6,8,285.04688,296.54166,3.106799e-05
pop1,-66.351746,46.01555,2099-06-09,2099,6,9,284.53647,297.20312,4.563672e-06
pop1,-66.351746,46.01555,2099-06-10,2099,6,10,286.64584,299.04688,1.1685406e-05
pop1,-66.351746,46.01555,2099-06-11,2099,6,11,287.90625,298.76562,2.159918e-05
pop1,-66.351746,46.01555,2099-06-12,2099,6,12,286.8854,299.38022,1.6329355e-05
pop1,-66.351746,46.01555,2099-06-13,2099,6,13,288.2396,299.83853,4.7342302e-05
pop1,-66.351746,46.01555,2099-06-14,2099,6,14,289.06772,299.65103,0.00010340356
pop1,-66.351746,46.01555,2099-06-15,2099,6,15,288.96875,298.58853,7.59966e-05
pop1,-66.351746,46.01555,2099-06-16,2099,6,16,288.0,298.46353,6.0713006e-05
pop1,-66.351746,46.01555,2099-06-17,2099,6,17,289.0,299.33853,7.4849864e-05
pop1,-66.351746,46.01555,2099-06-18,2099,6,18,288.55728,299.4896,6.0268023e-05
pop1,-66.351746,46.01555,2099-06-19,2099,6,19,289.09897,299.78647,6.397626e-05
pop1,-66.351746,46.01555,2099-06-20,2099,6,20,288.35938,298.39584,7.820433e-05
pop1,-66.351746,46.01555,2099-06-21,2099,6,21,288.49478,299.94272,3.430623e-05
pop1,-66.351746,46.01555,2099-06-22,2099,6,22,288.45834,300.9375,3.5874633e-05
pop1,-66.351746,46.01555,2099-06-23,2099,6,23,289.16666,299.5,5.3511205e-05
pop1,-66.351746,46.01555,2099-06-24,2099,6,24,288.79688,299.13022,1.3644171e-05
pop1,-66.351746,46.01555,2099-06-25,2099,6,25,288.6979,298.99478,1.5773852e-05
pop1,-66.351746,46.01555,2099-06-26,2099,6,26,288.625,298.72397,2.1523681e-05
pop1,-66.351746,46.01555,2099-06-27,2099,6,27,288.22916,298.95834,3.8066803e-05
pop1,-66.351746,46.01555,2099-06-28,2099,6,28,288.40625,299.39062,3.398943e-05
pop1,-66.351746,46.01555,2099-06-29,2099,6,29,289.14062,299.6771,5.4169093e-05
pop1,-66.351746,46.01555,2099-06-30,2099,6,30,289.0104,300.47397,1.6749096e-05
pop1,-66.351746,46.01555,2099-07-01,2099,7,1,289.04166,300.1146,2.6072155e-05
pop1,-66.351746,46.01555,2099-07-02,2099,7,2,290.29166,300.56772,6.3777785e-05
pop1,-66.351746,46.01555,2099-07-03,2099,7,3,290.09375,300.8229,4.1681662e-05
pop1,-66.351746,46.01555,2099-07-04,2099,7,4,290.39062,300.5729,9.7642005e-06
pop1,-66.351746,46.01555,2099-07-05,2099,7,5,289.16666,301.66666,7.445605e-06
pop1,-66.351746,46.01555,2099-07-06,2099,7,6,291.22916,302.77084,4.640412e-05
pop1,-66.351746,46.01555,2099-07-07,2099,7,7,291.85938,302.72916,8.061094e-05
pop1,-66.351746,46.01555,2099-07-08,2099,7,8,292.4896,301.68228,0.00011219486
pop1,-66.351746,46.01555,2099-07-09,2099,7,9,292.40103,301.77084,7.386128e-05
pop1,-66.351746,46.01555,2099-07-10,2099,7,10,290.94272,301.52084,4.8387737e-05
pop1,-66.351746,46.01555,2099-07-11,2099,7,11,290.90103,300.59375,9.035045e-05
pop1,-66.351746,46.01555,2099-07-12,2099,7,12,290.3021,299.53647,0.00011386769
pop1,-66.351746,46.01555,2099-07-13,2099,7,13,290.25522,300.75,0.00010829264
pop1,-66.351746,46.01555,2099-07-14,2099,7,14,290.36978,301.00522,5.4384185e-05
pop1,-66.351746,46.01555,2099-07-15,2099,7,15,290.4271,300.22916,2.8256938e-05
pop1,-66.351746,46.01555,2099-07-16,2099,7,16,290.15625,300.84897,7.026947e-06
pop1,-66.351746,46.01555,2099-07-17,2099,7,17,289.97916,301.56772,1.5379652e-05
pop1,-66.351746,46.01555,2099-07-18,2099,7,18,291.2396,301.46353,5.2975516e-05
pop1,-66.351746,46.01555,2099-07-19,2099,7,19,292.24478,302.70312,5.2512845e-05
pop1,-66.351746,46.01555,2099-07-20,2099,7,20,291.59897,303.68228,4.32826e-06
pop1,-66.351746,46.01555,2099-07-21,2099,7,21,292.15103,304.05728,1.199769e-05
pop1,-66.351746,46.01555,2099-07-22,2099,7,22,292.375,301.69272,8.889309e-05
pop1,-66.351746,46.01555,2099-07-23,2099,7,23,292.03647,303.14584,2.7749522e-05
pop1,-66.351746,46.01555,2099-07-24,2099,7,24,291.47397,301.40625,5.7903e-05
pop1,-66.351746,46.01555,2099-07-25,2099,7,25,291.65103,301.95834,1.1508227e-05
pop1,-66.351746,46.01555,2099-07-26,2099,7,26,291.75522,302.61978,2.9072782e-05
pop1,-66.351746,46.01555,2099-07-27,2099,7,27,291.61978,301.89062,6.6592875e-05
pop1,-66.351746,46.01555,2099-07-28,2099,7,28,291.76562,302.3229,4.8002286e-05
pop1,-66.351746,46.01555,2099-07-29,2099,7,29,291.70834,302.20312,8.383938e-05
pop1,-66.351746,46.01555,2099-07-30,2099,7,30,291.97916,301.94272,8.535487e-05
pop1,-66.351746,46.01555,2099-07-31,2099,7,31,292.0966,302.35226,5.2079453e-05
pop1,-66.351746,46.01555,2099-08-01,2099,8,1,293.59897,304.04166,4.086269e-05
pop1,-66.351746,46.01555,2099-08-02,2099,8,2,294.52084,302.9896,4.7893263e-05
pop1,-66.351746,46.01555,2099-08-03,2099,8,3,293.6771,303.34375,4.544464e-05
pop1,-66.351746,46.01555,2099-08-04,2099,8,4,293.9896,303.28125,8.096724e-05
pop1,-66.351746,46.01555,2099-08-05,2099,8,5,293.03125,302.375,4.2014373e-05
pop1,-66.351746,46.01555,2099-08-06,2099,8,6,292.04688,303.19272,2.3575427e-05
pop1,-66.351746,46.01555,2099-08-07,2099,8,7,291.68228,302.125,1.6411186e-05
pop1,-66.351746,46.01555,2099-08-08,2099,8,8,290.89062,301.08853,1.665306e-05
pop1,-66.351746,46.01555,2099-08-09,2099,8,9,290.97916,301.15103,1.9466015e-05
pop1,-66.351746,46.01555,2099-08-10,2099,8,10,291.41147,301.27084,1.8656841e-05
pop1,-66.351746,46.01555,2099-08-11,2099,8,11,291.16666,302.08334,6.296128e-05
pop1,-66.351746,46.01555,2099-08-12,2099,8,12,291.15103,302.3854,2.428834e-05
pop1,-66.351746,46.01555,2099-08-13,2099,8,13,291.7396,302.6771,1.1151489e-05
pop1,-66.351746,46.01555,2099-08-14,2099,8,14,292.66666,302.16147,1.7577267e-05
pop1,-66.351746,46.01555,2099-08-15,2099,8,15,292.33853,301.125,6.720046e-05
pop1,-66.351746,46.01555,2099-08-16,2099,8,16,292.93228,301.66147,0.00013492502
pop1,-66.351746,46.01555,2099-08-17,2099,8,17,291.66666,300.67188,4.279694e-05
pop1,-66.351746,46.01555,2099-08-18,2099,8,18,290.83853,300.16666,0.00012127152
pop1,-66.351746,46.01555,2099-08-19,2099,8,19,291.3021,301.22916,5.0263083e-05
pop1,-66.351746,46.01555,2099-08-20,2099,8,20,292.54166,301.93228,2.6127256e-05
pop1,-66.351746,46.01555,2099-08-21,2099,8,21,290.69272,300.1146,3.4246867e-05
pop1,-66.351746,46.01555,2099-08-22,2099,8,22,289.375,300.45312,4.4241847e-06
pop1,-66.351746,46.01555,2099-08-23,2099,8,23,290.15625,301.59897,2.3134658e-06
pop1,-66.351746,46.01555,2099-08-24,2099,8,24,290.22397,301.46875,3.1641364e-05
pop1,-66.351746,46.01555,2099-08-25,2099,8,25,290.375,301.07812,6.6291577e-06
pop1,-66.351746,46.01555,2099-08-26,2099,8,26,291.3229,300.6875,5.0924573e-05
pop1,-66.351746,46.01555,2099-08-27,2099,8,27,292.60416,302.6354,9.777071e-06
pop1,-66.351746,46.01555,2099-08-28,2099,8,28,292.7604,302.8125,2.1903463e-05
pop1,-66.351746,46.01555,2099-08-29,2099,8,29,291.38022,301.10416,6.146309e-05
pop1,-66.351746,46.01555,2099-08-30,2099,8,30,289.55728,300.49478,5.5454813e-05
pop1,-66.351746,46.01555,2099-08-31,2099,8,31,288.86932,299.94318,7.4966288e-06
pop1,-66.351746,46.01555,2099-09-01,2099,9,1,288.42188,300.375,2.9758867e-06
pop1,-66.351746,46.01555,2099-09-02,2099,9,2,289.1875,298.46875,4.1782198e-05
pop1,-66.351746,46.01555,2099-09-03,2099,9,3,288.89062,297.92188,2.3977807e-05
pop1,-66.351746,46.01555,2099-09-04,2099,9,4,287.34897,298.03647,6.9268185e-06
pop1,-66.351746,46.01555,2099-09-05,2099,9,5,287.80728,297.70312,4.6719583e-06
pop1,-66.351746,46.01555,2099-09-06,2099,9,6,287.67188,297.71353,2.2487846e-05
pop1,-66.351746,46.01555,2099-09-07,2099,9,7,287.97397,297.36978,4.3446358e-05
pop1,-66.351746,46.01555,2099-09-08,2099,9,8,289.13022,297.47397,3.320813e-05
pop1,-66.351746,46.01555,2099-09-09,2099,9,9,288.34897,296.72916,4.099854e-05
pop1,-66.351746,46.01555,2099-09-10,2099,9,10,288.53647,297.875,4.1437484e-05
pop1,-66.351746,46.01555,2099-09-11,2099,9,11,287.83334,298.39584,1.848665e-05
pop1,-66.351746,46.01555,2099-09-12,2099,9,12,288.00522,298.09897,2.2738963e-05
pop1,-66.351746,46.01555,2099-09-13,2099,9,13,287.95312,296.77603,0.00010120278
pop1,-66.351746,46.01555,2099-09-14,2099,9,14,285.4479,295.9896,4.7495643e-05
pop1,-66.351746,46.01555,2099-09-15,2099,9,15,284.85416,294.8229,1.8444096e-05
pop1,-66.351746,46.01555,2099-09-16,2099,9,16,285.42188,294.8125,2.3230421e-05
pop1,-66.351746,46.01555,2099-09-17,2099,9,17,285.98438,295.46875,8.480922e-06
pop1,-66.351746,46.01555,2099-09-18,2099,9,18,285.61978,296.6146,5.9350823e-06
pop1,-66.351746,46.01555,2099-09-19,2099,9,19,287.0729,296.64584,4.9791703e-05
pop1,-66.351746,46.01555,2099-09-20,2099,9,20,286.65625,296.09375,4.740669e-05
pop1,-66.351746,46.01555,2099-09-21,2099,9,21,286.8021,295.3646,4.4535725e-05
pop1,-66.351746,46.01555,2099-09-22,2099,9,22,285.57812,295.2396,2.205959e-05
pop1,-66.351746,46.01555,2099-09-23,2099,9,23,285.51562,294.98438,2.294755e-06
pop1,-66.351746,46.01555,2099-09-24,2099,9,24,282.89062,293.83853,3.9775416e-05
pop1,-66.351746,46.01555,2099-09-25,2099,9,25,283.35938,294.42188,1.0844582e-05
pop1,-66.351746,46.01555,2099-09-26,2099,9,26,283.98438,294.09897,1.1210936e-06
pop1,-66.351746,46.01555,2099-09-27,2099,9,27,283.13022,292.8646,4.159684e-06
pop1,-66.351746,46.01555,2099-09-28,2099,9,28,282.94272,292.21875,4.8203205e-05
pop1,-66.351746,46.01555,2099-09-29,2099,9,29,283.56772,293.5,2.7867674e-05
pop1,-66.351746,46.01555,2099-09-30,2099,9,30,282.91666,293.38022,4.32818e-05
pop1,-66.351746,46.01555,2099-10-01,2099,10,1,284.28647,293.22916,3.072475e-05
pop1,-66.351746,46.01555,2099-10-02,2099,10,2,283.49478,293.3125,1.571582e-05
pop1,-66.351746,46.01555,2099-10-03,2099,10,3,283.46353,292.85938,7.402346e-05
pop1,-66.351746,46.01555,2099-10-04,2099,10,4,282.55728,291.08853,8.326481e-05
pop1,-66.351746,46.01555,2099-10-05,2099,10,5,282.60416,291.3646,2.1171298e-05
pop1,-66.351746,46.01555,2099-10-06,2099,10,6,281.72916,291.3229,4.3370066e-05
pop1,-66.351746,46.01555,2099-10-07,2099,10,7,281.88022,291.33853,4.5708322e-05
pop1,-66.351746,46.01555,2099-10-08,2099,10,8,280.96875,291.52084,4.496896e-06
pop1,-66.351746,46.01555,2099-10-09,2099,10,9,282.61978,292.21353,4.638363e-05
pop1,-66.351746,46.01555,2099-10-10,2099,10,10,283.0104,291.82812,0.00015945984
pop1,-66.351746,46.01555,2099-10-11,2099,10,11,281.3854,290.53125,9.993153e-05
pop1,-66.351746,46.01555,2099-10-12,2099,10,12,280.00522,288.49478,3.0585015e-05
pop1,-66.351746,46.01555,2099-10-13,2099,10,13,278.54166,289.0,4.7458866e-06
pop1,-66.351746,46.01555,2099-10-14,2099,10,14,279.96353,290.03125,2.10476e-05
pop1,-66.351746,46.01555,2099-10-15,2099,10,15,280.97397,290.77084,5.262904e-05
pop1,-66.351746,46.01555,2099-10-16,2099,10,16,282.39584,290.60938,8.7235756e-05
pop1,-66.351746,46.01555,2099-10-17,2099,10,17,283.96353,291.43228,4.6183948e-05
pop1,-66.351746,46.01555,2099-10-18,2099,10,18,280.63022,289.06772,2.0356902e-05
pop1,-66.351746,46.01555,2099-10-19,2099,10,19,279.98438,288.85416,5.032351e-05
pop1,-66.351746,46.01555,2099-10-20,2099,10,20,279.23438,289.27603,2.3319802e-05
pop1,-66.351746,46.01555,2099-10-21,2099,10,21,279.6979,287.81772,1.8789064e-05
pop1,-66.351746,46.01555,2099-10-22,2099,10,22,279.46353,286.91666,3.5931454e-05
pop1,-66.351746,46.01555,2099-10-23,2099,10,23,278.86978,286.95312,4.6773668e-05
pop1,-66.351746,46.01555,2099-10-24,2099,10,24,277.77084,288.0104,3.75802e-05
pop1,-66.351746,46.01555,2099-10-25,2099,10,25,278.20834,286.72397,1.1545736e-05
pop1,-66.351746,46.01555,2099-10-26,2099,10,26,276.1354,285.75522,7.69118e-07
pop1,-66.351746,46.01555,2099-10-27,2099,10,27,275.83853,285.82812,3.3270306e-05
pop1,-66.351746,46.01555,2099-10-28,2099,10,28,277.85416,286.3646,8.680092e-05
pop1,-66.351746,46.01555,2099-10-29,2099,10,29,274.50522,283.75522,2.4140356e-05
pop1,-66.351746,46.01555,2099-10-30,2099,10,30,273.60416,283.8229,6.299264e-05
pop1,-66.351746,46.01555,2099-10-31,2099,10,31,274.26706,283.8466,2.6307698e-05
pop1,-66.351746,46.01555,2099-11-01,2099,11,1,275.45834,283.92188,1.3257505e-05
pop1,-66.351746,46.01555,2099-11-02,2099,11,2,277.78647,284.85938,3.7774607e-05
pop1,-66.351746,46.01555,2099-11-03,2099,11,3,276.875,286.0,4.7596186e-05
pop1,-66.351746,46.01555,2099-11-04,2099,11,4,275.52084,285.0104,3.465429e-05
pop1,-66.351746,46.01555,2099-11-05,2099,11,5,274.52603,284.15625,2.7733055e-05
pop1,-66.351746,46.01555,2099-11-06,2099,11,6,274.03647,285.30728,8.77165e-05
pop1,-66.351746,46.01555,2099-11-07,2099,11,7,274.2604,283.30728,3.7948077e-05
pop1,-66.351746,46.01555,2099-11-08,2099,11,8,273.47397,282.02603,4.601765e-05
pop1,-66.351746,46.01555,2099-11-09,2099,11,9,273.6146,281.48438,5.7150002e-05
pop1,-66.351746,46.01555,2099-11-10,2099,11,10,274.01562,281.98438,3.447178e-05
pop1,-66.351746,46.01555,2099-11-11,2099,11,11,275.23438,282.83334,3.482985e-05
pop1,-66.351746,46.01555,2099-11-12,2099,11,12,273.64062,281.15625,1.855102e-05
pop1,-66.351746,46.01555,2099-11-13,2099,11,13,272.60416,282.63022,4.9487386e-05
pop1,-66.351746,46.01555,2099-11-14,2099,11,14,273.4271,282.89062,4.7549376e-05
pop1,-66.351746,46.01555,2099-11-15,2099,11,15,273.97397,284.125,6.306253e-05
pop1,-66.351746,46.01555,2099-11-16,2099,11,16,275.04688,283.11978,7.737126e-05
pop1,-66.351746,46.01555,2099-11-17,2099,11,17,275.59375,281.94272,3.4633205e-05
pop1,-66.351746,46.01555,2099-11-18,2099,11,18,273.84897,281.44272,2.5103176e-05
pop1,-66.351746,46.01555,2099-11-19,2099,11,19,271.98438,279.78125,4.1498428e-05
pop1,-66.351746,46.01555,2099-11-20,2099,11,20,274.0521,279.58334,8.0748505e-05
pop1,-66.351746,46.01555,2099-11-21,2099,11,21,272.15625,279.09375,1.9889556e-05
pop1,-66.351746,46.01555,2099-11-22,2099,11,22,272.39062,280.1146,7.1729046e-05
pop1,-66.351746,46.01555,2099-11-23,2099,11,23,273.9375,280.8646,4.7040987e-05
pop1,-66.351746,46.01555,2099-11-24,2099,11,24,271.61978,280.01562,8.530351e-05
pop1,-66.351746,46.01555,2099-11-25,2099,11,25,272.75,280.22397,7.048174e-05
pop1,-66.351746,46.01555,2099-11-26,2099,11,26,272.36978,279.31772,5.225648e-05
pop1,-66.351746,46.01555,2099-11-27,2099,11,27,272.77084,281.18228,6.490124e-05
pop1,-66.351746,46.01555,2099-11-28,2099,11,28,272.6354,280.74478,5.9794478e-05
pop1,-66.351746,46.01555,2099-11-29,2099,11,29,270.97397,277.77603,6.843367e-05
pop1,-66.351746,46.01555,2099-11-30,2099,11,30,270.43228,276.89062,3.4794448e-05
pop1,-66.351746,46.01555,2099-12-01,2099,12,1,270.94272,277.71353,2.768301e-05
pop1,-66.351746,46.01555,2099-12-02,2099,12,2,270.83334,278.13022,3.9404767e-05
pop1,-66.351746,46.01555,2099-12-03,2099,12,3,271.63022,278.9271,4.600553e-05
pop1,-66.351746,46.01555,2099-12-04,2099,12,4,271.45834,277.31772,2.7716766e-05
pop1,-66.351746,46.01555,2099-12-05,2099,12,5,270.45834,278.08334,4.231055e-05
pop1,-66.351746,46.01555,2099-12-06,2099,12,6,270.0521,277.89584,2.2102002e-05
pop1,-66.351746,46.01555,2099-12-07,2099,12,7,268.71875,276.29688,3.245089e-05
pop1,-66.351746,46.01555,2099-12-08,2099,12,8,269.48438,276.57812,0.00014416582
pop1,-66.351746,46.01555,2099-12-09,2099,12,9,269.5,275.90625,3.8474336e-05
pop1,-66.351746,46.01555,2099-12-10,2099,12,10,270.58334,278.74478,7.21588e-05
pop1,-66.351746,46.01555,2099-12-11,2099,12,11,270.41147,278.47397,7.136884e-05
pop1,-66.351746,46.01555,2099-12-12,2099,12,12,269.73438,278.38022,6.914687e-05
pop1,-66.351746,46.01555,2099-12-13,2099,12,13,269.67447,277.56772,6.7734734e-05
pop1,-66.351746,46.01555,2099-12-14,2099,12,14,269.1875,276.6875,8.197526e-06
pop1,-66.351746,46.01555,2099-12-15,2099,12,15,270.40625,277.14062,5.5524662e-05
pop1,-66.351746,46.01555,2099-12-16,2099,12,16,270.89584,277.4375,4.9163795e-05
pop1,-66.351746,46.01555,2099-12-17,2099,12,17,268.20312,275.875,2.195948e-05
pop1,-66.351746,46.01555,2099-12-18,2099,12,18,267.4896,275.33334,2.3569926e-05
pop1,-66.351746,46.01555,2099-12-19,2099,12,19,267.79688,276.94272,7.9534766e-05
pop1,-66.351746,46.01555,2099-12-20,2099,12,20,268.41666,276.88022,0.0001110477
pop1,-66.351746,46.01555,2099-12-21,2099,12,21,266.51562,272.94272,1.21827625e-05
pop1,-66.351746,46.01555,2099-12-22,2099,12,22,266.4896,274.65625,7.075792e-05
pop1,-66.351746,46.01555,2099-12-23,2099,12,23,267.65625,275.20312,9.895536e-05
pop1,-66.351746,46.01555,2099-12-24,2099,12,24,266.72916,273.6354,1.8770592e-05
pop1,-66.351746,46.01555,2099-12-25,2099,12,25,266.59375,276.31772,4.6315632e-05
pop1,-66.351746,46.01555,2099-12-26,2099,12,26,267.35416,275.0521,3.5798188e-05
pop1,-66.351746,46.01555,2099-12-27,2099,12,27,266.25,273.80728,6.0755556e-05
pop1,-66.351746,46.01555,2099-12-28,2099,12,28,265.75,273.5104,1.8451861e-05
pop1,-66.351746,46.01555,2099-12-29,2099,12,29,266.41666,273.3229,3.140375e-05
pop1,-66.351746,46.01555,2099-12-30,2099,12,30,265.57812,274.10416,6.75084e-05
pop1,-66.351746,46.01555,2099-12-31,2099,12,31,265.2358,272.64206,3.43257e-05
pop1,-66.351746,46.01555,2100-01-01,2100,1,1,266.1354,272.33334,4.193894e-05
pop1,-66.351746,46.01555,2100-01-02,2100,1,2,266.35938,273.08853,2.9993605e-05
pop1,-66.351746,46.01555,2100-01-03,2100,1,3,264.86978,272.07812,4.6960933e-05
pop1,-66.351746,46.01555,2100-01-04,2100,1,4,266.00522,273.65625,9.311086e-05
pop1,-66.351746,46.01555,2100-01-05,2100,1,5,265.46616,273.25522,8.740524e-06
pop1,-66.351746,46.01555,2100-01-06,2100,1,6,265.16666,272.45312,1.2036572e-06
pop1,-66.351746,46.01555,2100-01-07,2100,1,7,265.97916,273.39584,5.913708e-05
pop1,-66.351746,46.01555,2100-01-08,2100,1,8,265.82812,273.60416,3.8433278e-05
pop1,-66.351746,46.01555,2100-01-09,2100,1,9,264.99478,273.40103,1.0426395e-05
pop1,-66.351746,46.01555,2100-01-10,2100,1,10,263.51822,274.84897,4.5799417e-05
